LicenseID,License Type,Name of Program,County,Capacity,Ages Served/FCC Classification,Initial Effective Date,StateAsOfDate,License State,Year
1079865,Child Care Center,Sunlight Child Care Center Inc,Hennepin,81,"Infant, Toddler, Preschool, School Age",3/31/2016,3/31/2016,Active,2018
1079867,Child Care Center,Intown Childcare Center LLC,Hennepin,76,"Infant, Toddler, Preschool, School Age",6/23/2016,12/28/2017,Conditional,2018
1079975,Child Care Center,Broadway Child Care Center Inc,Hennepin,73,"Infant, Toddler, Preschool, School Age",5/23/2016,5/23/2016,Active,2018
1080041,Child Care Center,Delta Learning & Child Care Center LLC,Hennepin,47,"Infant, Toddler, Preschool, School Age",5/9/2016,5/9/2016,Active,2018
1080044,Child Care Center,Lil Explorers Childcare Center,Wright,209,"Infant, Toddler, Preschool, School Age",6/16/2016,6/16/2016,Active,2018
1080068,Child Care Center,ALIF Early Learning Center,Hennepin,32,"Preschool, School Age",8/10/2016,2/5/2018,Closed,2018
1080082,Child Care Center,2nd Home Childcare LLC,Hennepin,77,"Infant, Toddler, Preschool, School Age",5/25/2016,5/25/2016,Active,2018
1080115,Child Care Center,St Johns Preschool,Goodhue,19,"Preschool, ",9/1/2017,9/1/2017,Active,2018
1080232,Child Care Center,Five Star Child Care Center Inc,Hennepin,77,"Infant, Toddler, Preschool, School Age",4/4/2016,4/4/2016,Active,2018
1080450,Child Care Center,Bright Minds Child Care Inc,Hennepin,96,"Infant, Toddler, Preschool, School Age",7/22/2016,7/22/2016,Active,2018
1080452,Child Care Center,Life Time,Carver,100,School Age,6/6/2016,10/25/2016,Active,2018
1080534,Child Care Center,Little Sprouts Learning Center,Marshall,47,"Infant, Toddler, Preschool, School Age",4/3/2017,4/3/2017,Active,2018
1080539,Child Care Center,St Charles Borromeo Preschool,Ramsey,45,"Preschool, ",9/6/2016,9/6/2016,Active,2018
1080540,Child Care Center,Metro Academy Corp,Hennepin,58,"Infant, Toddler, Preschool, School Age",1/4/2017,7/17/2018,Closed,2018
1080543,Child Care Center,Eagan Montessori Academy South,Dakota,132,"Infant, Toddler, Preschool, School Age",6/22/2016,6/22/2016,Active,2018
1080546,Child Care Center,Precious Little Blessings,McLeod,50,"Infant, Toddler, Preschool, ",5/2/2016,5/2/2016,Active,2018
1080548,Child Care Center,Anna's Bananas Daycare & Preschool,Dakota,129,"Infant, Toddler, Preschool, School Age",8/15/2016,8/15/2016,Active,2018
1080554,Child Care Center,Burnsville Learning Center Inc,Dakota,126,"Infant, Toddler, Preschool, School Age",11/7/2016,11/7/2016,Active,2018
1080556,Child Care Center,St Paul Madina Academy,Ramsey,63,"Infant, Toddler, Preschool, School Age",9/19/2016,9/19/2016,Active,2018
1080645,Child Care Center,Diamond Daycare Inc,Ramsey,97,"Infant, Toddler, Preschool, School Age",7/22/2016,7/22/2016,Active,2018
1080697,Child Care Center,Growing Generations Child Development Center,Washington,125,"Infant, Toddler, Preschool, School Age",8/8/2016,8/8/2016,Active,2018
1080698,Child Care Center,BEGIN Program at St Marys,Stevens,10,"Preschool, ",9/6/2016,9/6/2016,Active,2018
1080767,Child Care Center,Childrens Learning Adventure Childcare Center,Hennepin,545,"Infant, Toddler, Preschool, School Age",7/18/2016,7/18/2016,Active,2018
1080770,Child Care Center,Lake Country School - Montessori Learning Environments,Hennepin,90,"Preschool, School Age",6/20/2016,6/20/2016,Active,2018
1080772,Child Care Center,Big Adventures Child Care Center Too!,Morrison,30,"Preschool, School Age",10/3/2016,10/3/2016,Active,2018
1080805,Child Care Center,Red Balloons Child Care,Sherburne,141,"Infant, Toddler, Preschool, School Age",5/2/2016,5/2/2016,Active,2018
1080852,Child Care Center,Hope Academy Child Care Center,Benton,98,"Infant, Toddler, Preschool, School Age",7/13/2016,7/13/2016,Active,2018
1080853,Child Care Center,Five Star Early Learning Center LLC,Hennepin,57,"Infant, Toddler, Preschool, School Age",5/10/2016,4/25/2018,Active,2018
1080855,Child Care Center,Nisse Treehouse LLC,Houston,80,"Infant, Toddler, Preschool, School Age",9/6/2016,7/16/2018,Conditional: Subject to Appeal,2018
1080915,Child Care Center,Early Years Academy Inc,Isanti,73,"Infant, Toddler, Preschool, School Age",9/19/2016,9/19/2016,Active,2018
1080970,Child Care Center,Little Discoveries Learning Center,Clay,110,"Infant, Toddler, Preschool, School Age",5/1/2017,5/1/2017,Active,2018
1080971,Child Care Center,Lake Area Discovery Center @ St Helenas Catholic School,Hennepin,40,"Preschool, ",9/19/2016,9/19/2016,Active,2018
1080972,Child Care Center,Lake Area Discovery Center @ Faithful Shepherd Catholic School,Dakota,60,"Preschool, ",9/7/2016,9/7/2016,Active,2018
1080973,Child Care Center,Merry Moose Childcare & Preschool,Stearns,43,"Toddler, Preschool, School Age",5/23/2016,5/23/2016,Active,2018
1081001,Child Care Center,Harmony Kids Learning Center,Fillmore,99,"Infant, Toddler, Preschool, School Age",6/6/2016,6/6/2016,Active,2018
1081002,Child Care Center,Cedar Child Care Center Inc,Hennepin,76,"Infant, Toddler, Preschool, School Age",7/26/2017,7/26/2017,Active,2018
1081004,Child Care Center,Hope Day Care LLC,Hennepin,111,"Infant, Toddler, Preschool, School Age",1/1/2017,1/1/2017,Active,2018
1081017,Child Care Center,Hey Diddle Diddle Daycare LLC,Nicollet,45,"Infant, Toddler, Preschool, ",7/20/2016,7/20/2016,Active,2018
1081025,Child Care Center,Life Time Fitness Woodbury,Washington,50,School Age,6/13/2016,6/13/2016,Active,2018
1081031,Child Care Center,Life Time Fitness Crosstown,Hennepin,100,"Preschool, School Age",6/6/2016,6/6/2016,Active,2018
1081035,Child Care Center,Life Time Fitness Eagan,Dakota,100,School Age,6/13/2016,10/25/2016,Active,2018
1081037,Child Care Center,Life Time Fitness Eden Prairie,Hennepin,100,School Age,6/13/2016,6/13/2016,Active,2018
1081040,Child Care Center,Life Time Fitness Fridley,Anoka,100,School Age,6/13/2016,6/13/2016,Active,2018
1081043,Child Care Center,Life Time Fitness Lakeville,Dakota,138,School Age,6/8/2016,10/25/2016,Active,2018
1081046,Child Care Center,Life Time Fitness Plymouth,Hennepin,120,School Age,6/13/2016,6/13/2016,Active,2018
1081049,Child Care Center,Life Time Fitness Savage,Scott,89,"Preschool, School Age",6/13/2016,6/13/2016,Active,2018
1081051,Child Care Center,Life Time Fitness St Louis Park,Hennepin,100,"Preschool, School Age",6/8/2016,6/8/2016,Active,2018
1081052,Child Care Center,Life Time Fitness White Bear Lake,Ramsey,100,School Age,6/13/2016,6/13/2016,Active,2018
1081081,Child Care Center,Century Childcare Center,Ramsey,32,"Infant, Toddler, Preschool, School Age",6/21/2017,6/21/2017,Active,2018
1081103,Child Care Center,EPIC Endeavors Preschool Academy,Olmsted,40,"Preschool, School Age",7/5/2016,7/5/2016,Active,2018
1081112,Child Care Center,Little Lambs at Most Holy Redeemer Catholic School,Le Sueur,20,"Preschool, ",9/6/2016,9/6/2016,Active,2018
1081125,Child Care Center,St Raphael Catholic Preschool & Pre K,Hennepin,40,"Preschool, ",8/23/2016,8/23/2016,Active,2018
1081126,Child Care Center,Learning to Grow Academy,Hennepin,26,"Infant, Toddler, ",8/2/2016,8/2/2016,Active,2018
1081191,Child Care Center,Mary Queen of Peace Catholic School,Hennepin,40,"Preschool, ",9/30/2016,9/30/2016,Active,2018
1081239,Child Care Center,Woodpark Montessori School,Scott,163,"Infant, Toddler, Preschool, School Age",5/23/2016,8/8/2018,Conditional: Subject to Appeal,2018
1081275,Child Care Center,Building Blocks Learning Center & Child Care Inc,Martin,75,"Infant, Toddler, Preschool, School Age",6/27/2016,6/27/2016,Active,2018
1081320,Child Care Center,Rahma Child Care Inc,Ramsey,76,"Infant, Toddler, Preschool, School Age",3/13/2017,7/9/2018,Closed,2018
1081330,Child Care Center,Kids Grow West Pointe,Hennepin,42,"Infant, Toddler, Preschool, School Age",8/29/2016,7/1/2018,Closed,2018
1081337,Child Care Center,Aubrey Della Early Childhood Family Development Center,Hennepin,64,"Infant, Toddler, Preschool, ",6/21/2016,6/21/2016,Active,2018
1081340,Child Care Center,Excellent Child Care Center Inc,Hennepin,74,"Infant, Toddler, Preschool, School Age",8/8/2016,8/8/2016,Active,2018
1081391,Child Care Center,Tri-Valley Rogers Head Start,Hennepin,72,"Infant, Toddler, Preschool, ",7/15/2016,7/15/2016,Active,2018
1081409,Child Care Center,Kids Choice LLC,Olmsted,54,"Infant, Toddler, Preschool, School Age",11/9/2016,11/9/2016,Active,2018
1081412,Child Care Center,SMILES Child Care LLC,Hennepin,94,"Toddler, Preschool, School Age",10/18/2016,4/3/2018,Conditional,2018
1081416,Child Care Center,SMILES Child Care LLC Infants,Hennepin,12,"Infant, ",10/18/2016,4/3/2018,Conditional,2018
1081419,Child Care Center,Primrose School of St Paul at Merriam Park,Ramsey,180,"Infant, Toddler, Preschool, School Age",9/6/2016,9/6/2016,Active,2018
1081420,Child Care Center,Kids Center St Paul Ltd,Ramsey,48,"Infant, Toddler, Preschool, School Age",4/17/2017,4/17/2017,Active,2018
1081442,Child Care Center,Early Steps Learning Foundation,Hennepin,30,"Toddler, Preschool, ",11/2/2016,11/2/2016,Active,2018
1081446,Child Care Center,Sugar Plum Childcare Center Inc North,Stearns,48,"Infant, Toddler, Preschool, ",7/2/2016,7/2/2016,Active,2018
1081449,Child Care Center,Sugar Plum Childcare Center Inc South,Stearns,33,"Toddler, Preschool, School Age",7/2/2016,7/2/2016,Active,2018
1081518,Child Care Center,Zuhur Childcare Center Inc,Hennepin,84,"Infant, Toddler, Preschool, School Age",10/25/2016,10/25/2016,Active,2018
1081555,Child Care Center,Faithful Beginnings at St Vincent de Paul Catholic School,Hennepin,40,"Preschool, ",9/6/2016,9/6/2016,Active,2018
1081593,Child Care Center,New Horizon Academy,Hennepin,160,"Infant, Toddler, Preschool, School Age",8/15/2016,8/15/2016,Active,2018
1081604,Child Care Center,Yellow Brick Road Early Childhood Development Center,Hennepin,135,"Infant, Toddler, Preschool, ",9/6/2016,9/6/2016,Active,2018
1081609,Child Care Center,Learn & Play Childcare Center Inc,Hennepin,101,"Infant, Toddler, Preschool, School Age",9/26/2016,8/30/2018,Revoked: Subject to Appeal,2018
1081623,Child Care Center,Small World Learning Center,Dakota,57,"Infant, Toddler, Preschool, ",11/18/2016,11/18/2016,Active,2018
1081742,Child Care Center,Riversong Montessori,Hennepin,20,"Preschool, ",9/7/2016,9/7/2016,Active,2018
1081748,Child Care Center,Little Learners Child Care,Wright,95,"Infant, Toddler, Preschool, School Age",8/22/2016,8/22/2016,Active,2018
1081752,Child Care Center,Creative Minds Early Learning Center LLC,Nicollet,61,"Infant, Toddler, Preschool, ",8/29/2016,8/29/2016,Active,2018
1081768,Child Care Center,Mini Mos LLC,Carlton,102,"Infant, Toddler, Preschool, School Age",8/15/2016,8/15/2016,Active,2018
1081780,Child Care Center,Cori's Kidz Childcare Inc,Ramsey,40,"Infant, Toddler, Preschool, School Age",9/5/2016,9/5/2016,Active,2018
1081809,Child Care Center,Recovering Hope Daycare Center,Kanabec,30,"Infant, Toddler, Preschool, ",8/1/2016,8/1/2016,Active,2018
1081820,Child Care Center,Everbrook Academy,Washington,134,"Infant, Toddler, Preschool, School Age",8/22/2016,8/22/2016,Active,2018
1081825,Child Care Center,Tendercare Learning Center LLC,Hennepin,90,"Infant, Toddler, Preschool, School Age",10/1/2016,10/1/2016,Active,2018
1081857,Child Care Center,Casa de la Bella Montessori,Ramsey,17,"Toddler, Preschool, ",9/12/2016,9/12/2016,Active,2018
1081858,Child Care Center,Faithful Beginnings at St Timothy School,Wright,37,"Preschool, ",9/9/2016,9/9/2016,Active,2018
1081914,Child Care Center,Midwest Child Development LLC dba The Learning Garden,Ramsey,35,"Infant, Toddler, Preschool, School Age",4/13/2017,4/13/2017,Active,2018
1081920,Child Care Center,Franklin Industries Inc Cougar Cub Child Care Center,Renville,43,"Infant, Toddler, Preschool, School Age",12/5/2016,12/5/2016,Active,2018
1081942,Child Care Center,Abundant Life Preschool & Learning Center,Anoka,53,"Infant, Toddler, Preschool, ",10/3/2016,10/3/2016,Active,2018
1081950,Child Care Center,Jardin Summit Hill,Ramsey,136,"Infant, Toddler, Preschool, ",1/3/2017,1/3/2017,Active,2018
1081970,Child Care Center,WSU Childrens Center Creekside Site,Winona,45,"Infant, Toddler, Preschool, ",6/20/2016,6/20/2016,Active,2018
1082012,Child Care Center,Camden Kids Inc,Hennepin,84,"Infant, Toddler, Preschool, School Age",9/6/2016,9/6/2016,Active,2018
1082133,Child Care Center,Nokomis Daycare Center Inc,Hennepin,71,"Infant, Toddler, Preschool, School Age",10/24/2016,10/24/2016,Active,2018
1082195,Child Care Center,Medley Village,Ramsey,20,"Preschool, ",11/1/2016,11/1/2016,Active,2018
1082283,Child Care Center,Kiddiegarten School of Maple Grove,Hennepin,138,"Infant, Toddler, Preschool, School Age",6/9/2017,6/9/2017,Active,2018
1082309,Child Care Center,Faithful Beginnings Highland Catholic Preschool,Ramsey,30,"Preschool, ",10/31/2016,10/31/2016,Active,2018
1082346,Child Care Center,New Horizon Academy,Hennepin,168,"Infant, Toddler, Preschool, School Age",1/16/2017,1/16/2017,Active,2018
1082378,Child Care Center,Tiny Tigers,Wilkin,22,"Infant, Toddler, Preschool, ",12/8/2016,12/8/2016,Active,2018
1082421,Child Care Center,Tri Valley St Cloud Head Start Center,Stearns,44,"Infant, Toddler, Preschool, ",9/19/2016,9/19/2016,Active,2018
1082479,Child Care Center,Discover Little Miracles Child Care,Wright,48,"Infant, Toddler, Preschool, School Age",10/10/2016,10/10/2016,Active,2018
1082493,Child Care Center,Virginia Head Start,St. Louis,60,"Preschool, ",9/19/2016,9/19/2016,Active,2018
1082529,Child Care Center,Skyline Towers Head Start,Ramsey,20,"Preschool, ",9/6/2016,9/6/2016,Active,2018
1082534,Child Care Center,Learning Lane Childcare & Preschool,Goodhue,53,"Infant, Toddler, Preschool, School Age",12/13/2016,6/22/2018,Conditional,2018
1082560,Child Care Center,All Ages & Faces Academy,Ramsey,90,"Infant, Toddler, Preschool, School Age",10/5/2016,10/5/2016,Active,2018
1082562,Child Care Center,Best Child Care Center LLC,Anoka,40,"Infant, Toddler, Preschool, School Age",1/1/2017,6/4/2018,Revoked,2018
1082568,Child Care Center,Sharing & Caring Childcare,Hennepin,84,"Infant, Toddler, Preschool, School Age",1/2/2017,1/2/2017,Active,2018
1082583,Child Care Center,Mako Childcare Center Inc,Hennepin,87,"Infant, Toddler, Preschool, School Age",11/9/2016,1/11/2018,Conditional,2018
1082604,Child Care Center,Clubhouse Childcare & Preschool (The),Washington,47,"Infant, Toddler, Preschool, School Age",8/29/2016,8/29/2016,Active,2018
1082655,Child Care Center,Kids Academy Inc,Hennepin,154,"Infant, Toddler, Preschool, School Age",11/1/2016,11/1/2016,Active,2018
1082747,Child Care Center,Degan Child Care Center LLC,Hennepin,78,"Infant, Toddler, Preschool, School Age",1/23/2017,1/23/2017,Active,2018
1082829,Child Care Center,Nativity of Our Lord,Ramsey,20,"Preschool, School Age",5/3/2017,5/3/2017,Active,2018
1082846,Child Care Center,New Creations Child Care & Learning Center,Sherburne,105,"Infant, Toddler, Preschool, School Age",11/1/2016,11/1/2016,Active,2018
1082864,Child Care Center,Angels Fun Area LLC,Hennepin,84,"Infant, Toddler, Preschool, School Age",1/12/2017,1/12/2017,Active,2018
1082959,Child Care Center,Lakes and Pines Head Start,Chisago,20,"Preschool, ",9/1/2017,9/1/2017,Active,2018
1082965,Child Care Center,Lakes and Pines Head Start Cloquet,Carlton,15,"Preschool, ",5/23/2017,5/23/2017,Active,2018
1082966,Child Care Center,Lakes and Pines Head Start Mora,Kanabec,20,"Preschool, ",5/23/2017,5/23/2017,Active,2018
1083108,Child Care Center,New Creations Child Care & Learning Center LLC,Anoka,43,"Infant, Toddler, Preschool, ",10/31/2016,10/31/2016,Active,2018
1083298,Child Care Center,New Horizon Academy,Hennepin,156,"Infant, Toddler, Preschool, School Age",2/28/2017,2/28/2017,Active,2018
1083305,Child Care Center,Primrose School of St Louis Park West,Hennepin,181,"Infant, Toddler, Preschool, School Age",1/9/2017,1/9/2017,Active,2018
1083343,Child Care Center,Destination Academy LLC,Anoka,49,"Infant, Toddler, Preschool, School Age",11/28/2016,11/28/2016,Active,2018
1083371,Child Care Center,Kids Care Zone Limited,Hennepin,84,"Infant, Toddler, Preschool, School Age",1/1/2017,1/1/2017,Active,2018
1083372,Child Care Center,Little Red Wagon Child Care Center,Anoka,81,"Infant, Toddler, Preschool, School Age",1/2/2017,1/2/2017,Active,2018
1083416,Child Care Center,Tierra Encantada Bryant,Hennepin,112,"Infant, Toddler, Preschool, ",11/28/2016,11/28/2016,Active,2018
1083442,Child Care Center,Discover Magical Moments West,Olmsted,184,"Infant, Toddler, Preschool, School Age",6/5/2017,6/5/2017,Active,2018
1083467,Child Care Center,Avon Montessori School LLC,Stearns,32,"Preschool, School Age",1/1/2017,1/1/2017,Active,2018
1083482,Child Care Center,General Mills Infant Care Center,Hennepin,60,"Infant, ",2/13/2017,2/13/2017,Active,2018
1083507,Child Care Center,Tiny Sprouts,Washington,43,"Infant, Toddler, ",12/5/2016,12/5/2016,Active,2018
1083570,Child Care Center,Intisar Childcare Center Inc,Hennepin,41,"Infant, Toddler, Preschool, School Age",3/7/2017,8/28/2018,Conditional: Subject to Appeal,2018
1083642,Child Care Center,Children of Tomorrow NYA,Carver,60,"Infant, Toddler, Preschool, School Age",1/3/2017,1/3/2017,Active,2018
1083645,Child Care Center,Kids Garden Daycare,Ramsey,103,"Infant, Toddler, Preschool, School Age",4/21/2017,4/26/2018,Active,2018
1083723,Child Care Center,Canoga Park Childcare West,Lyon,49,"Infant, Toddler, Preschool, School Age",3/13/2017,3/13/2017,Active,2018
1083745,Child Care Center,Big Woods Child Care Center,Wright,151,"Infant, Toddler, Preschool, School Age",1/27/2017,1/27/2017,Active,2018
1083770,Child Care Center,Creative Kids Academy,Sherburne,99,"Infant, Toddler, Preschool, School Age",1/1/2017,1/1/2017,Active,2018
1083792,Child Care Center,Jackson Head Start Classroom,Jackson,20,"Preschool, ",1/31/2017,1/31/2017,Active,2018
1083793,Child Care Center,Marshall Area Head Start,Lyon,100,"Preschool, ",1/11/2017,1/11/2017,Active,2018
1083794,Child Care Center,Mountain Lake Head Start,Cottonwood,19,"Preschool, ",1/31/2017,1/31/2017,Active,2018
1083795,Child Care Center,Redwood Falls Head Start,Redwood,20,"Preschool, ",1/18/2017,1/18/2017,Active,2018
1083796,Child Care Center,Tracy Head Start,Lyon,20,"Preschool, ",1/18/2017,1/18/2017,Active,2018
1083797,Child Care Center,Windom Head Start,Cottonwood,20,"Preschool, ",1/18/2017,1/18/2017,Active,2018
1083828,Child Care Center,Wonderland Childcare Center Inc,Hennepin,60,"Infant, Toddler, Preschool, School Age",5/17/2017,2/16/2018,Closed,2018
1083907,Child Care Center,Imagine That Learning Center 1,Anoka,66,"Infant, Toddler, Preschool, School Age",3/20/2017,3/20/2017,Active,2018
1084101,Child Care Center,Thunder Hawk Care,Chippewa,33,"Infant, Toddler, ",5/22/2017,5/22/2017,Active,2018
1084183,Child Care Center,Childrens Learning Adventure Childcare Center,Carver,579,"Infant, Toddler, Preschool, School Age",5/22/2017,5/22/2017,Active,2018
1084190,Child Care Center,Rainbow Child Care Center,Dakota,122,"Infant, Toddler, Preschool, School Age",6/27/2017,6/27/2017,Active,2018
1084260,Child Care Center,Montessori Renaissance Academy,Anoka,104,"Toddler, Preschool, ",8/1/2017,8/1/2017,Active,2018
1084264,Child Care Center,Tri-Valley Brooten Head Start Center,Stearns,80,"Infant, Toddler, Preschool, School Age",6/12/2017,6/12/2017,Active,2018
1084271,Child Care Center,Blossom Center Inc,Anoka,44,"Infant, Toddler, Preschool, School Age",3/10/2017,7/19/2018,Active,2018
1084304,Child Care Center,Learning Ladder Inc (The),Cass,21,"Infant, Toddler, Preschool, ",5/15/2017,5/15/2017,Active,2018
1084378,Child Care Center,"Eastside C, D, E",Stearns,60,"Preschool, ",4/3/2017,4/3/2017,Active,2018
1084443,Child Care Center,Lil Bees Learning Center,Blue Earth,100,"Infant, Toddler, Preschool, ",3/13/2017,3/13/2017,Active,2018
1084538,Child Care Center,Ayeeyo Childcare Center Inc,Hennepin,22,"Infant, Toddler, Preschool, School Age",6/29/2017,6/29/2017,Active,2018
1084558,Child Care Center,Star Learning Center Inc,Dakota,102,"Infant, Toddler, Preschool, School Age",6/1/2017,6/1/2017,Active,2018
1084611,Child Care Center,Hanano Day Care Center Inc,Hennepin,90,"Infant, Toddler, Preschool, School Age",8/14/2017,9/12/2018,Active,2018
